Date,District,Crop,Price,MonthNum,Season,Year
2022-04-28,Kandy,Beans,237.5,4,Yala,2022
2022-04-28,Kandy,Cabbage,117.5,4,Yala,2022
2022-04-28,Kandy,Carrots,190.0,4,Yala,2022
2022-04-28,Kandy,Leeks,112.5,4,Yala,2022
2022-04-28,Kandy,Okra,115.0,4,Yala,2022
2022-04-28,Matale,Beans,257.5,4,Yala,2022
2022-04-28,Matale,Cabbage,115.0,4,Yala,2022
2022-04-28,Matale,Carrots,145.0,4,Yala,2022
2022-04-28,Matale,Leeks,97.5,4,Yala,2022
2022-04-28,Matale,Okra,82.5,4,Yala,2022
2022-05-05,Kandy,Beans,335.0,5,Yala,2022
2022-05-05,Kandy,Cabbage,60.0,5,Yala,2022
2022-05-05,Kandy,Carrots,110.0,5,Yala,2022
2022-05-05,Kandy,Leeks,75.0,5,Yala,2022
2022-05-05,Kandy,Okra,115.0,5,Yala,2022
2022-05-05,Matale,Beans,405.0,5,Yala,2022
2022-05-05,Matale,Cabbage,60.0,5,Yala,2022
2022-05-05,Matale,Carrots,150.0,5,Yala,2022
2022-05-05,Matale,Leeks,150.0,5,Yala,2022
2022-05-05,Matale,Okra,125.0,5,Yala,2022
2022-05-19,Kandy,Beans,340.0,5,Yala,2022
2022-05-19,Kandy,Cabbage,105.0,5,Yala,2022
2022-05-19,Kandy,Carrots,235.0,5,Yala,2022
2022-05-19,Kandy,Leeks,120.0,5,Yala,2022
2022-05-19,Kandy,Okra,155.0,5,Yala,2022
2022-05-19,Matale,Beans,400.0,5,Yala,2022
2022-05-19,Matale,Cabbage,150.0,5,Yala,2022
2022-05-19,Matale,Carrots,225.0,5,Yala,2022
2022-05-19,Matale,Leeks,135.0,5,Yala,2022
2022-05-19,Matale,Okra,125.0,5,Yala,2022
2022-05-26,Kandy,Beans,435.0,5,Yala,2022
2022-05-26,Kandy,Cabbage,120.0,5,Yala,2022
2022-05-26,Kandy,Carrots,245.0,5,Yala,2022
2022-05-26,Kandy,Leeks,140.0,5,Yala,2022
2022-05-26,Kandy,Okra,225.0,5,Yala,2022
2022-05-26,Matale,Beans,550.0,5,Yala,2022
2022-05-26,Matale,Cabbage,135.0,5,Yala,2022
2022-05-26,Matale,Carrots,225.0,5,Yala,2022
2022-05-26,Matale,Leeks,150.0,5,Yala,2022
2022-05-26,Matale,Okra,230.0,5,Yala,2022
2022-06-10,Kandy,Beans,275.0,6,Yala,2022
2022-06-10,Kandy,Cabbage,245.0,6,Yala,2022
2022-06-10,Kandy,Carrots,310.0,6,Yala,2022
2022-06-10,Kandy,Leeks,260.0,6,Yala,2022
2022-06-10,Kandy,Okra,120.0,6,Yala,2022
2022-06-10,Matale,Beans,305.0,6,Yala,2022
2022-06-10,Matale,Cabbage,320.0,6,Yala,2022
2022-06-10,Matale,Carrots,305.0,6,Yala,2022
2022-06-10,Matale,Leeks,345.0,6,Yala,2022
2022-06-10,Matale,Okra,80.0,6,Yala,2022
2022-06-16,Kandy,Beans,565.0,6,Yala,2022
2022-06-16,Kandy,Cabbage,270.0,6,Yala,2022
2022-06-16,Kandy,Carrots,270.0,6,Yala,2022
2022-06-16,Kandy,Leeks,185.0,6,Yala,2022
2022-06-16,Kandy,Okra,245.0,6,Yala,2022
2022-06-16,Matale,Beans,575.0,6,Yala,2022
2022-06-16,Matale,Cabbage,225.0,6,Yala,2022
2022-06-16,Matale,Carrots,280.0,6,Yala,2022
2022-06-16,Matale,Leeks,185.0,6,Yala,2022
2022-06-16,Matale,Okra,220.0,6,Yala,2022
2022-06-23,Kandy,Beans,540.0,6,Yala,2022
2022-06-23,Kandy,Cabbage,230.0,6,Yala,2022
2022-06-23,Kandy,Carrots,235.0,6,Yala,2022
2022-06-23,Kandy,Leeks,150.0,6,Yala,2022
2022-06-23,Kandy,Okra,235.0,6,Yala,2022
2022-06-23,Matale,Beans,425.0,6,Yala,2022
2022-06-23,Matale,Cabbage,190.0,6,Yala,2022
2022-06-23,Matale,Carrots,220.0,6,Yala,2022
2022-06-23,Matale,Leeks,165.0,6,Yala,2022
2022-06-23,Matale,Okra,210.0,6,Yala,2022
2022-06-30,Kandy,Beans,475.0,6,Yala,2022
2022-06-30,Kandy,Cabbage,235.0,6,Yala,2022
2022-06-30,Kandy,Carrots,245.0,6,Yala,2022
2022-06-30,Kandy,Leeks,175.0,6,Yala,2022
2022-06-30,Kandy,Okra,225.0,6,Yala,2022
2022-06-30,Matale,Beans,375.0,6,Yala,2022
2022-06-30,Matale,Cabbage,185.0,6,Yala,2022
2022-06-30,Matale,Carrots,225.0,6,Yala,2022
2022-06-30,Matale,Leeks,130.0,6,Yala,2022
2022-06-30,Matale,Okra,215.0,6,Yala,2022
2022-07-04,Kandy,Beans,140.0,7,Yala,2022
2022-07-04,Kandy,Cabbage,65.0,7,Yala,2022
2022-07-04,Kandy,Carrots,145.0,7,Yala,2022
2022-07-04,Kandy,Leeks,115.0,7,Yala,2022
2022-07-04,Kandy,Okra,75.0,7,Yala,2022
2022-07-04,Matale,Beans,140.0,7,Yala,2022
2022-07-04,Matale,Cabbage,50.0,7,Yala,2022
2022-07-04,Matale,Carrots,155.0,7,Yala,2022
2022-07-04,Matale,Leeks,110.0,7,Yala,2022
2022-07-04,Matale,Okra,55.0,7,Yala,2022
2022-07-07,Kandy,Beans,310.0,7,Yala,2022
2022-07-07,Kandy,Cabbage,235.0,7,Yala,2022
2022-07-07,Kandy,Carrots,245.0,7,Yala,2022
2022-07-07,Kandy,Leeks,155.0,7,Yala,2022
2022-07-07,Kandy,Okra,140.0,7,Yala,2022
2022-07-07,Matale,Beans,250.0,7,Yala,2022
2022-07-07,Matale,Cabbage,195.0,7,Yala,2022
2022-07-07,Matale,Carrots,200.0,7,Yala,2022
2022-07-07,Matale,Leeks,150.0,7,Yala,2022
2022-07-07,Matale,Okra,115.0,7,Yala,2022
2022-07-14,Kandy,Beans,315.0,7,Yala,2022
2022-07-14,Kandy,Cabbage,225.0,7,Yala,2022
2022-07-14,Kandy,Carrots,260.0,7,Yala,2022
2022-07-14,Kandy,Leeks,195.0,7,Yala,2022
2022-07-14,Kandy,Okra,225.0,7,Yala,2022
2022-07-14,Matale,Beans,275.0,7,Yala,2022
2022-07-14,Matale,Cabbage,225.0,7,Yala,2022
2022-07-14,Matale,Carrots,250.0,7,Yala,2022
2022-07-14,Matale,Leeks,190.0,7,Yala,2022
2022-07-14,Matale,Okra,225.0,7,Yala,2022
2022-07-21,Kandy,Beans,335.0,7,Yala,2022
2022-07-21,Kandy,Cabbage,225.0,7,Yala,2022
2022-07-21,Kandy,Carrots,270.0,7,Yala,2022
2022-07-21,Kandy,Leeks,165.0,7,Yala,2022
2022-07-21,Kandy,Okra,210.0,7,Yala,2022
2022-07-21,Matale,Beans,375.0,7,Yala,2022
2022-07-21,Matale,Cabbage,230.0,7,Yala,2022
2022-07-21,Matale,Carrots,240.0,7,Yala,2022
2022-07-21,Matale,Leeks,185.0,7,Yala,2022
2022-07-21,Matale,Okra,165.0,7,Yala,2022
2022-07-28,Kandy,Beans,280.0,7,Yala,2022
2022-07-28,Kandy,Cabbage,190.0,7,Yala,2022
2022-07-28,Kandy,Carrots,255.0,7,Yala,2022
2022-07-28,Kandy,Leeks,125.0,7,Yala,2022
