Date,price,crop,district,lag_1,lag_2,lag_3,lag_13,rolling_mean_4,rolling_std_4
2024-10-13,90.0,Carrots,Kandy,90.0,190.0,160.0,340.0,132.5,50.579969684975886
2024-10-20,80.0,Carrots,Kandy,90.0,90.0,190.0,310.0,112.5,51.88127472090882
2024-10-27,95.0,Carrots,Kandy,80.0,90.0,90.0,325.0,88.75,6.2915286960387515
2024-11-03,75.0,Carrots,Kandy,95.0,80.0,90.0,310.0,85.0,9.128709291738842
2024-11-10,85.0,Carrots,Kandy,75.0,95.0,80.0,215.0,83.75,8.539125638284776
2024-11-17,110.0,Carrots,Kandy,85.0,75.0,95.0,210.0,91.25,14.930394055965582
2024-11-24,100.0,Carrots,Kandy,110.0,85.0,75.0,185.0,92.5,15.545631755139848
2024-12-01,80.0,Carrots,Kandy,100.0,110.0,85.0,170.0,93.75,13.76892636820602
2024-12-08,125.0,Carrots,Kandy,80.0,100.0,110.0,190.0,103.75,18.874586088170137
2024-12-15,150.0,Carrots,Kandy,125.0,80.0,100.0,155.0,113.75,30.379543555926123
2024-12-22,165.0,Carrots,Kandy,150.0,125.0,80.0,160.0,130.0,37.193189340698915
2024-12-29,115.0,Carrots,Kandy,165.0,150.0,125.0,190.0,138.75,22.867371223348183
2025-01-05,172.5,Carrots,Kandy,115.0,165.0,150.0,90.0,150.625,25.52572232082269
2025-01-12,230.0,Carrots,Kandy,172.5,115.0,165.0,90.0,170.625,47.098080286423695
2025-01-19,260.0,Carrots,Kandy,230.0,172.5,115.0,80.0,194.375,64.17343037945231
2025-01-26,230.0,Carrots,Kandy,260.0,230.0,172.5,95.0,223.125,36.59320292075763
2025-02-02,270.0,Carrots,Kandy,230.0,260.0,230.0,75.0,247.5,20.615528128082122
2025-02-09,440.0,Carrots,Kandy,270.0,230.0,260.0,85.0,300.0,94.86832980505004
2025-02-16,660.0,Carrots,Kandy,440.0,270.0,230.0,110.0,400.0,195.78900207451153
2025-02-23,825.0,Carrots,Kandy,660.0,440.0,270.0,100.0,548.75,243.73397383212654
2025-03-02,675.0,Carrots,Kandy,825.0,660.0,440.0,80.0,650.0,158.58751527153626
2025-03-09,675.0,Carrots,Kandy,675.0,825.0,660.0,125.0,708.75,77.82191208136528
2025-03-16,675.0,Carrots,Kandy,675.0,675.0,825.0,150.0,712.5,74.99999999999832
2025-03-23,475.0,Carrots,Kandy,675.0,675.0,675.0,165.0,625.0,100.0
2025-03-30,475.0,Carrots,Kandy,475.0,675.0,675.0,115.0,575.0,115.47005383792516
2025-04-06,465.0,Carrots,Kandy,475.0,475.0,675.0,172.5,522.5,101.77589760514684
2025-04-13,275.0,Carrots,Kandy,465.0,475.0,475.0,230.0,422.5,98.44626283748241
2025-04-20,337.5,Carrots,Kandy,275.0,465.0,475.0,260.0,388.125,98.0088218818422
2025-04-27,400.0,Carrots,Kandy,337.5,275.0,465.0,230.0,369.375,81.65922585150234
2025-05-04,375.0,Carrots,Kandy,400.0,337.5,275.0,270.0,346.875,54.366618127916226
2025-05-11,675.0,Carrots,Kandy,375.0,400.0,337.5,440.0,446.875,154.23703349066335
2025-05-18,825.0,Carrots,Kandy,675.0,375.0,400.0,660.0,568.75,218.30311495716228
2025-05-25,765.0,Carrots,Kandy,825.0,675.0,375.0,825.0,660.0,199.7498435543818
2025-06-01,525.0,Carrots,Kandy,765.0,825.0,675.0,675.0,697.5,130.47988350699893
2025-06-08,675.0,Carrots,Kandy,525.0,765.0,825.0,675.0,697.5,130.47988350699893
2025-06-15,665.0,Carrots,Kandy,675.0,525.0,765.0,675.0,657.5,99.12113800799509
2025-06-22,425.0,Carrots,Kandy,665.0,675.0,525.0,475.0,572.5,119.82626312012464
2025-06-29,340.0,Carrots,Kandy,425.0,665.0,675.0,475.0,526.25,169.62581368019042
2025-07-06,240.0,Carrots,Kandy,340.0,425.0,665.0,465.0,417.5,181.49839301400627
2025-07-13,300.0,Carrots,Kandy,240.0,340.0,425.0,275.0,326.25,77.60745239129214
2025-07-20,300.0,Carrots,Kandy,300.0,240.0,340.0,337.5,295.0,41.231056256176714
2025-07-27,310.0,Carrots,Kandy,300.0,300.0,240.0,400.0,287.5,32.015621187164385
2025-08-03,265.0,Carrots,Kandy,310.0,300.0,300.0,375.0,293.75,19.73786547054524
2025-08-10,315.0,Carrots,Kandy,265.0,310.0,300.0,675.0,297.5,22.546248764114665
2025-08-17,475.0,Carrots,Kandy,315.0,265.0,310.0,825.0,341.25,91.95787078874766
2025-08-24,315.0,Carrots,Kandy,475.0,315.0,265.0,765.0,342.5,91.42392101268322
2025-08-31,290.0,Carrots,Kandy,315.0,475.0,315.0,525.0,348.75,84.98774421448469
2025-09-07,235.0,Carrots,Kandy,290.0,315.0,475.0,675.0,328.75,103.06753449397475
2025-09-14,260.0,Carrots,Kandy,235.0,290.0,315.0,665.0,275.0,34.88074922742737
2025-09-21,190.0,Carrots,Kandy,260.0,235.0,290.0,425.0,243.75,42.303467154990294
2025-09-28,135.0,Carrots,Kandy,190.0,260.0,235.0,340.0,205.0,54.924190177613696
2025-10-05,140.0,Carrots,Kandy,135.0,190.0,260.0,240.0,181.25,58.076816946753176
2025-10-12,115.0,Carrots,Kandy,140.0,135.0,190.0,300.0,145.0,31.88521078284847
2025-10-19,110.0,Carrots,Kandy,115.0,140.0,135.0,300.0,125.0,14.719601443880075
2025-10-26,115.0,Carrots,Kandy,110.0,115.0,140.0,310.0,120.0,13.54006400772696
2025-11-02,120.0,Carrots,Kandy,115.0,110.0,115.0,265.0,115.0,4.082482904639818
2025-11-09,170.0,Carrots,Kandy,120.0,115.0,110.0,315.0,128.75,27.801378862687304
2025-11-16,160.0,Carrots,Kandy,170.0,120.0,115.0,475.0,141.25,27.801378862687304
2025-11-23,140.0,Carrots,Kandy,160.0,170.0,120.0,315.0,147.5,22.17355782608367
2025-11-30,252.5,Carrots,Kandy,140.0,160.0,170.0,290.0,180.625,49.513255800846
2025-12-07,365.0,Carrots,Kandy,252.5,140.0,160.0,235.0,229.375,102.84241586038327
2021-01-10,127.5,Carrots,Matale,,,,,,
2021-01-17,153.0,Carrots,Matale,127.5,,,,,
2021-01-24,178.5,Carrots,Matale,153.0,127.5,,,,
2021-01-31,204.0,Carrots,Matale,178.5,153.0,127.5,,165.75,32.920358442763046
2021-02-07,229.5,Carrots,Matale,204.0,178.5,153.0,,191.25,32.920358442763046
2021-02-14,255.0,Carrots,Matale,229.5,204.0,178.5,,216.75,32.920358442763046
2021-02-21,130.0,Carrots,Matale,255.0,229.5,204.0,,204.625,53.93109029122256
2021-02-28,115.0,Carrots,Matale,130.0,255.0,229.5,,182.375,70.18472649610692
2021-03-07,121.66666666666667,Carrots,Matale,115.0,130.0,255.0,,155.41666666666666,66.67187479656536
2021-03-14,128.33333333333334,Carrots,Matale,121.66666666666667,115.0,130.0,,123.75,6.854979266251547
2021-03-21,135.0,Carrots,Matale,128.33333333333334,121.66666666666667,115.0,,125.0,8.606629658238584
2021-03-28,125.0,Carrots,Matale,135.0,128.33333333333334,121.66666666666667,,127.5,5.692750425532935
2021-04-04,130.0,Carrots,Matale,125.0,135.0,128.33333333333334,,129.58333333333331,4.166666666666439
2021-04-11,175.0,Carrots,Matale,130.0,125.0,135.0,127.5,141.25,22.867371223353715
2021-04-18,145.0,Carrots,Matale,175.0,130.0,125.0,153.0,143.75,22.49999999999998
2021-04-25,115.0,Carrots,Matale,145.0,175.0,130.0,178.5,141.25,25.617376914898976
2021-05-02,125.0,Carrots,Matale,115.0,145.0,175.0,204.0,140.0,26.45751311064588
2021-05-09,125.0,Carrots,Matale,125.0,115.0,145.0,229.5,127.5,12.583057392117828
2021-05-16,125.0,Carrots,Matale,125.0,125.0,115.0,255.0,122.5,4.999999999999738
2021-05-23,125.0,Carrots,Matale,125.0,125.0,125.0,130.0,125.0,0.0
2021-05-30,182.5,Carrots,Matale,125.0,125.0,125.0,115.0,139.375,28.75
2021-06-06,240.0,Carrots,Matale,182.5,125.0,125.0,121.66666666666667,168.125,55.05205869598944
2021-06-13,211.0,Carrots,Matale,240.0,182.5,125.0,128.33333333333334,189.625,49.06352175156882
2021-06-20,182.0,Carrots,Matale,211.0,240.0,182.5,135.0,203.875,27.635650284852474
2021-06-27,153.0,Carrots,Matale,182.0,211.0,240.0,125.0,196.5,37.43883901333837
2021-07-04,124.0,Carrots,Matale,153.0,182.0,211.0,130.0,167.5,37.43883901333837
2021-07-11,95.0,Carrots,Matale,124.0,153.0,182.0,175.0,138.5,37.43883901333837
2021-07-18,105.0,Carrots,Matale,95.0,124.0,153.0,145.0,119.25,25.51306854666186
2021-07-25,100.0,Carrots,Matale,105.0,95.0,124.0,115.0,106.0,12.675435561221029
2021-08-01,130.0,Carrots,Matale,100.0,105.0,95.0,125.0,107.5,15.545631755148024
2021-08-08,90.0,Carrots,Matale,130.0,100.0,105.0,125.0,106.25,17.017148213885115
2021-08-15,92.5,Carrots,Matale,90.0,130.0,100.0,125.0,103.125,18.413649828320295
2021-08-22,95.0,Carrots,Matale,92.5,90.0,130.0,125.0,101.875,18.860783829593792
2021-08-29,93.33333333333333,Carrots,Matale,95.0,92.5,90.0,182.5,92.70833333333333,2.083333333333333
2021-09-05,91.66666666666667,Carrots,Matale,93.33333333333333,95.0,92.5,240.0,93.125,1.423187606383279
2021-09-12,90.0,Carrots,Matale,91.66666666666667,93.33333333333333,95.0,211.0,92.5,2.151657414559676
2021-09-19,70.0,Carrots,Matale,90.0,91.66666666666667,93.33333333333333,182.0,86.25,10.918468892796417
2021-09-26,75.0,Carrots,Matale,70.0,90.0,91.66666666666667,153.0,81.66666666666667,10.801234497346435
2021-10-03,75.0,Carrots,Matale,75.0,70.0,90.0,124.0,77.5,8.660254037844378
2021-10-10,92.5,Carrots,Matale,75.0,75.0,70.0,95.0,78.125,9.868932735272503
2021-10-17,110.0,Carrots,Matale,92.5,75.0,75.0,105.0,88.125,16.754974385735924
2021-10-24,100.0,Carrots,Matale,110.0,92.5,75.0,100.0,94.375,14.772581584363214
2021-10-31,120.0,Carrots,Matale,100.0,110.0,92.5,130.0,105.625,11.967838846954265
2021-11-07,155.0,Carrots,Matale,120.0,100.0,110.0,90.0,121.25,23.935677693908485
2021-11-14,200.0,Carrots,Matale,155.0,120.0,100.0,92.5,143.75,43.851073723076254
2021-11-21,250.0,Carrots,Matale,200.0,155.0,120.0,95.0,181.25,56.32864872040397
2021-11-28,310.0,Carrots,Matale,250.0,200.0,155.0,93.33333333333333,228.75,66.63019835880226
2021-12-05,217.5,Carrots,Matale,310.0,250.0,200.0,91.66666666666667,244.375,48.406912385181805
2021-12-12,125.0,Carrots,Matale,217.5,310.0,250.0,90.0,225.625,77.25431487410052
2021-12-19,335.0,Carrots,Matale,125.0,217.5,310.0,70.0,246.875,95.68557449619388
2021-12-26,325.0,Carrots,Matale,335.0,125.0,217.5,75.0,250.625,99.2130493769175
2022-01-02,415.0,Carrots,Matale,325.0,335.0,125.0,75.0,300.0,123.42339054382413
2022-01-09,275.0,Carrots,Matale,415.0,325.0,335.0,92.5,337.5,57.951128835712375
2022-01-16,292.5,Carrots,Matale,275.0,415.0,325.0,110.0,326.875,62.29549876729993
2022-01-23,330.0,Carrots,Matale,292.5,275.0,415.0,100.0,328.125,62.29549876729993
2022-01-30,310.0,Carrots,Matale,330.0,292.5,275.0,120.0,301.875,23.573908599692746
2022-02-06,290.0,Carrots,Matale,310.0,330.0,292.5,155.0,305.625,18.526445062846452
2022-02-13,325.0,Carrots,Matale,290.0,310.0,330.0,200.0,313.75,17.96988221070655
2022-02-20,360.0,Carrots,Matale,325.0,290.0,310.0,250.0,321.25,29.545163168726415
2022-02-27,330.0,Carrots,Matale,360.0,325.0,290.0,310.0,326.25,28.68652413009753
2022-03-06,285.0,Carrots,Matale,330.0,360.0,325.0,217.5,325.0,30.822070014844904
2022-03-13,320.0,Carrots,Matale,285.0,330.0,360.0,125.0,323.75,30.923292192132475
2022-03-20,215.0,Carrots,Matale,320.0,285.0,330.0,335.0,287.5,52.04164998665334
2022-03-27,165.0,Carrots,Matale,215.0,320.0,285.0,325.0,246.25,69.5671138781345
2022-04-03,125.0,Carrots,Matale,165.0,215.0,320.0,415.0,206.25,84.29857650043684
2022-04-10,180.0,Carrots,Matale,125.0,165.0,215.0,275.0,171.25,37.27711541057511
2022-04-17,145.0,Carrots,Matale,180.0,125.0,165.0,292.5,153.75,23.935677693908506
2022-04-24,110.0,Carrots,Matale,145.0,180.0,125.0,330.0,140.0,30.276503540974957
2022-05-01,145.0,Carrots,Matale,110.0,145.0,180.0,310.0,145.0,28.577380332470455
2022-05-08,150.0,Carrots,Matale,145.0,110.0,145.0,290.0,137.5,18.48422751068243
2022-05-15,187.5,Carrots,Matale,150.0,145.0,110.0,325.0,148.125,31.71323330514675
2022-05-22,225.0,Carrots,Matale,187.5,150.0,145.0,360.0,176.875,37.27012878968896
2022-05-29,225.0,Carrots,Matale,225.0,187.5,150.0,330.0,196.875,35.90351654086271
2022-06-05,265.0,Carrots,Matale,225.0,225.0,187.5,285.0,225.625,31.64747225293044
2022-06-12,305.0,Carrots,Matale,265.0,225.0,225.0,320.0,255.0,38.29708431025355
2022-06-19,280.0,Carrots,Matale,305.0,265.0,225.0,215.0,268.75,33.50994877147186
2022-06-26,220.0,Carrots,Matale,280.0,305.0,265.0,165.0,267.5,35.707142142714275
2022-07-03,225.0,Carrots,Matale,220.0,280.0,305.0,125.0,257.5,41.73328008516307
2022-07-10,177.5,Carrots,Matale,225.0,220.0,280.0,180.0,225.625,42.05031708164241
2022-07-17,250.0,Carrots,Matale,177.5,225.0,220.0,145.0,218.125,30.09533463290727
2022-07-24,240.0,Carrots,Matale,250.0,177.5,225.0,110.0,223.125,32.10497105849292
2022-07-31,195.0,Carrots,Matale,240.0,250.0,177.5,145.0,215.625,34.903139782355794
2022-08-07,231.25,Carrots,Matale,195.0,240.0,250.0,150.0,229.0625,23.96557861461589
2022-08-14,267.5,Carrots,Matale,231.25,195.0,240.0,187.5,233.4375,29.919597117385585
2022-08-21,290.0,Carrots,Matale,267.5,231.25,195.0,225.0,245.9375,41.70050709124132
2022-08-28,275.0,Carrots,Matale,290.0,267.5,231.25,225.0,265.9375,24.9452525543439
2022-09-04,260.0,Carrots,Matale,275.0,290.0,267.5,265.0,273.125,12.80868845744953
2022-09-11,245.0,Carrots,Matale,260.0,275.0,290.0,305.0,267.5,19.364916731037106
2022-09-18,285.0,Carrots,Matale,245.0,260.0,275.0,280.0,266.25,17.500000000000025
2022-09-25,285.0,Carrots,Matale,285.0,245.0,260.0,220.0,268.75,19.737865470545042
2022-10-02,342.5,Carrots,Matale,285.0,285.0,245.0,225.0,289.375,40.123507241183866
2022-10-09,240.0,Carrots,Matale,342.5,285.0,285.0,177.5,288.125,42.00074404102862
2022-10-16,292.5,Carrots,Matale,240.0,342.5,285.0,250.0,290.0,41.98213905936667
2022-10-23,275.0,Carrots,Matale,292.5,240.0,342.5,240.0,287.5,42.671223714973706
2022-10-30,275.0,Carrots,Matale,275.0,292.5,240.0,195.0,270.625,22.02035043620638
2022-11-06,257.5,Carrots,Matale,275.0,275.0,292.5,231.25,275.0,14.288690166235252
2022-11-13,240.0,Carrots,Matale,257.5,275.0,275.0,267.5,261.875,16.754974385735967
2022-11-20,365.0,Carrots,Matale,240.0,257.5,275.0,290.0,284.375,55.61680651266008
2022-11-27,335.0,Carrots,Matale,365.0,240.0,257.5,275.0,299.375,60.1517179028718
2022-12-04,310.0,Carrots,Matale,335.0,365.0,240.0,260.0,312.5,53.30728530573161
2022-12-11,285.0,Carrots,Matale,310.0,335.0,365.0,245.0,323.75,34.24787098005756
2022-12-18,260.0,Carrots,Matale,285.0,310.0,335.0,285.0,297.5,32.27486121839517
2022-12-25,255.0,Carrots,Matale,260.0,285.0,310.0,285.0,277.5,25.331140255951148
2023-01-01,200.0,Carrots,Matale,255.0,260.0,285.0,342.5,250.0,35.82364210034117
2023-01-08,170.0,Carrots,Matale,200.0,255.0,260.0,240.0,221.25,43.66062299143248
2023-01-15,140.0,Carrots,Matale,170.0,200.0,255.0,292.5,191.25,49.05354217587149
2023-01-22,130.0,Carrots,Matale,140.0,170.0,200.0,275.0,160.0,31.622776601683846
2023-01-29,120.0,Carrots,Matale,130.0,140.0,170.0,275.0,140.0,21.602468994692938
2023-02-05,105.0,Carrots,Matale,120.0,130.0,140.0,257.5,123.75,14.9303940559742
2023-02-12,110.0,Carrots,Matale,105.0,120.0,130.0,240.0,116.25,11.08677891304186
2023-02-19,105.0,Carrots,Matale,110.0,105.0,120.0,365.0,110.0,7.07106781186569
2023-02-26,145.0,Carrots,Matale,105.0,110.0,105.0,335.0,116.25,19.31105037709419
2023-03-05,100.0,Carrots,Matale,145.0,105.0,110.0,310.0,115.0,20.412414523193224
2023-03-12,105.0,Carrots,Matale,100.0,145.0,105.0,285.0,113.75,20.96624270901528
2023-03-19,85.0,Carrots,Matale,105.0,100.0,145.0,260.0,108.75,25.617376914899054
2023-03-26,80.0,Carrots,Matale,85.0,105.0,100.0,255.0,92.5,11.902380714238213
2023-04-02,120.0,Carrots,Matale,80.0,85.0,105.0,200.0,97.5,18.484227510682445
2023-04-09,90.0,Carrots,Matale,120.0,80.0,85.0,170.0,93.75,17.969882210706604
2023-04-16,107.5,Carrots,Matale,90.0,120.0,80.0,140.0,99.375,17.83897885717312
2023-04-23,125.0,Carrots,Matale,107.5,90.0,120.0,130.0,110.625,15.595806060177514
2023-04-30,130.0,Carrots,Matale,125.0,107.5,90.0,120.0,113.125,18.185960702329414
2023-05-07,130.0,Carrots,Matale,130.0,125.0,107.5,105.0,123.125,10.680004681647057
2023-05-14,135.0,Carrots,Matale,130.0,130.0,125.0,110.0,130.0,4.082482904638998
2023-05-21,200.0,Carrots,Matale,135.0,130.0,130.0,105.0,148.75,34.24787098005758
2023-05-28,260.0,Carrots,Matale,200.0,135.0,130.0,145.0,181.25,61.42407237123463
2023-06-04,275.0,Carrots,Matale,260.0,200.0,135.0,100.0,217.5,63.83572667401854
2023-06-11,300.0,Carrots,Matale,275.0,260.0,200.0,105.0,258.75,42.50000000000003
2023-06-18,300.0,Carrots,Matale,300.0,275.0,260.0,85.0,283.75,19.737865470545092
2023-06-25,300.0,Carrots,Matale,300.0,300.0,275.0,80.0,293.75,12.50000000000011
2023-07-02,385.0,Carrots,Matale,300.0,300.0,300.0,120.0,321.25,42.5
2023-07-09,375.0,Carrots,Matale,385.0,300.0,300.0,90.0,340.0,46.36809247747853
2023-07-16,375.0,Carrots,Matale,375.0,385.0,300.0,107.5,358.75,39.449334595148756
2023-07-23,385.0,Carrots,Matale,375.0,375.0,385.0,125.0,380.0,5.773502691896348
2023-07-30,425.0,Carrots,Matale,385.0,375.0,375.0,130.0,390.0,23.80476142847619
2023-08-06,405.0,Carrots,Matale,425.0,385.0,375.0,130.0,397.5,22.173557826083478
2023-08-13,420.0,Carrots,Matale,405.0,425.0,385.0,135.0,408.75,17.969882210706555
2023-08-20,400.0,Carrots,Matale,420.0,405.0,425.0,200.0,412.5,11.90238071423813
2023-08-27,290.0,Carrots,Matale,400.0,420.0,405.0,260.0,378.75,59.77387946809766
2023-09-03,285.0,Carrots,Matale,290.0,400.0,420.0,275.0,348.75,71.224410609472
2023-09-10,205.0,Carrots,Matale,285.0,290.0,400.0,300.0,295.0,80.10409893798611
2023-09-17,175.0,Carrots,Matale,205.0,285.0,290.0,300.0,238.75,57.64474535173754
2023-09-24,150.0,Carrots,Matale,175.0,205.0,285.0,300.0,203.75,58.64796103304303
2023-10-01,110.0,Carrots,Matale,150.0,175.0,205.0,385.0,160.0,40.20779360604939
2023-10-08,210.0,Carrots,Matale,110.0,150.0,175.0,375.0,161.25,42.10601698886593
2023-10-15,150.0,Carrots,Matale,210.0,110.0,150.0,375.0,155.0,41.2310562561766
2023-10-22,160.0,Carrots,Matale,150.0,210.0,110.0,385.0,157.5,41.129875597510214
2023-10-29,175.0,Carrots,Matale,160.0,150.0,210.0,425.0,173.75,26.25991876098121
2023-11-05,260.0,Carrots,Matale,175.0,160.0,150.0,405.0,186.25,50.22864388639879
2023-11-12,225.0,Carrots,Matale,260.0,175.0,160.0,420.0,205.0,46.007245806140865
2023-11-19,375.0,Carrots,Matale,225.0,260.0,175.0,400.0,258.75,84.98774421448464
2023-11-26,280.0,Carrots,Matale,375.0,225.0,260.0,290.0,285.0,64.16125518306718
2023-12-03,300.0,Carrots,Matale,280.0,375.0,225.0,285.0,295.0,62.048368229954285
2023-12-10,300.0,Carrots,Matale,300.0,280.0,375.0,205.0,313.75,41.90763653560053
2023-12-17,275.0,Carrots,Matale,300.0,300.0,280.0,175.0,288.75,13.149778198382906
2023-12-24,410.0,Carrots,Matale,275.0,300.0,300.0,150.0,321.25,60.328959325794216
2023-12-31,535.0,Carrots,Matale,410.0,275.0,300.0,110.0,380.0,118.81357947081077
2024-01-07,600.0,Carrots,Matale,535.0,410.0,275.0,210.0,455.0,143.58505028959897
2024-01-14,850.0,Carrots,Matale,600.0,535.0,410.0,150.0,598.75,185.12945920805436
2024-01-21,1650.0,Carrots,Matale,850.0,600.0,535.0,160.0,908.75,512.4837395794459
2024-01-28,950.0,Carrots,Matale,1650.0,850.0,600.0,175.0,1012.5,449.76845895045454
2024-02-04,1425.0,Carrots,Matale,950.0,1650.0,850.0,260.0,1218.75,381.540190106713
2024-02-11,700.0,Carrots,Matale,1425.0,950.0,1650.0,225.0,1181.25,433.67374449771194
2024-02-18,525.0,Carrots,Matale,700.0,1425.0,950.0,375.0,900.0,391.0456068883356
2024-02-25,400.0,Carrots,Matale,525.0,700.0,1425.0,280.0,762.5,458.4848234492974
2024-03-03,335.0,Carrots,Matale,400.0,525.0,700.0,300.0,490.0,160.67565673326712
2024-03-10,310.0,Carrots,Matale,335.0,400.0,525.0,300.0,392.5,96.13358760946505
2024-03-17,290.0,Carrots,Matale,310.0,335.0,400.0,275.0,333.75,47.84959073318555
2024-03-24,290.0,Carrots,Matale,290.0,310.0,335.0,410.0,306.25,21.36000936329438
2024-03-31,270.0,Carrots,Matale,290.0,290.0,310.0,535.0,290.0,16.329931618555253
2024-04-07,255.0,Carrots,Matale,270.0,290.0,290.0,600.0,276.25,17.017148213885807
2024-04-14,225.0,Carrots,Matale,255.0,270.0,290.0,850.0,260.0,27.386127875258744
2024-04-21,205.0,Carrots,Matale,225.0,255.0,270.0,1650.0,238.75,29.261749776799473
2024-04-28,185.0,Carrots,Matale,205.0,225.0,255.0,950.0,217.5,29.8607881119486
2024-05-05,175.0,Carrots,Matale,185.0,205.0,225.0,1425.0,197.5,22.173557826083997
2024-05-12,145.0,Carrots,Matale,175.0,185.0,205.0,700.0,177.5,25.00000000000049
2024-05-19,115.0,Carrots,Matale,145.0,175.0,185.0,525.0,155.0,31.622776601684187
2024-05-26,135.0,Carrots,Matale,115.0,145.0,175.0,400.0,142.5,25.000000000000497
2024-06-02,150.0,Carrots,Matale,135.0,115.0,145.0,335.0,136.25,15.47847968417306
2024-06-09,145.0,Carrots,Matale,150.0,135.0,115.0,310.0,136.25,15.47847968417306
2024-06-16,340.0,Carrots,Matale,145.0,150.0,135.0,290.0,192.5,98.53087502571647
2024-06-23,375.0,Carrots,Matale,340.0,145.0,150.0,290.0,252.5,122.09968604928252
2024-06-30,415.0,Carrots,Matale,375.0,340.0,145.0,270.0,318.75,119.81756966321768
2024-07-07,385.0,Carrots,Matale,415.0,375.0,340.0,255.0,378.75,30.92329219213283
2024-07-14,340.0,Carrots,Matale,385.0,415.0,375.0,225.0,378.75,30.92329219213283
2024-07-21,390.0,Carrots,Matale,340.0,385.0,415.0,205.0,382.5,31.224989991992363
2024-07-28,375.0,Carrots,Matale,390.0,340.0,385.0,185.0,372.5,22.546248764114992
2024-08-04,315.0,Carrots,Matale,375.0,390.0,340.0,175.0,355.0,33.91164991562668
2024-08-11,210.0,Carrots,Matale,315.0,375.0,390.0,145.0,322.5,81.7006731918411
2024-08-18,200.0,Carrots,Matale,210.0,315.0,375.0,115.0,275.0,84.55767262643894
2024-08-25,180.0,Carrots,Matale,200.0,210.0,315.0,135.0,226.25,60.46693311223932
2024-09-01,160.0,Carrots,Matale,180.0,200.0,210.0,150.0,187.5,22.173557826083965
2024-09-08,180.0,Carrots,Matale,160.0,180.0,200.0,145.0,180.0,16.329931618555218
2024-09-15,175.0,Carrots,Matale,180.0,160.0,180.0,340.0,173.75,9.46484724300166
2024-09-22,160.0,Carrots,Matale,175.0,180.0,160.0,375.0,168.75,10.307764064045255
2024-09-29,145.0,Carrots,Matale,160.0,175.0,180.0,415.0,165.0,15.811388300842614
2024-10-06,90.0,Carrots,Matale,145.0,160.0,175.0,385.0,142.5,37.08099243547862
2024-10-13,85.0,Carrots,Matale,90.0,145.0,160.0,340.0,120.0,38.078865529319835
2024-10-20,80.0,Carrots,Matale,85.0,90.0,145.0,390.0,100.0,30.27650354097529
2024-10-27,80.0,Carrots,Matale,80.0,85.0,90.0,375.0,83.75,4.7871355387840495
2024-11-03,80.0,Carrots,Matale,80.0,80.0,85.0,315.0,81.25,2.50000000000452
2024-11-10,80.0,Carrots,Matale,80.0,80.0,80.0,210.0,80.0,4.753820748708347e-06
2024-11-17,95.0,Carrots,Matale,80.0,80.0,80.0,200.0,83.75,7.500000000001506
2024-11-24,105.0,Carrots,Matale,95.0,80.0,80.0,180.0,90.0,12.247448713916812
2024-12-01,95.0,Carrots,Matale,105.0,95.0,80.0,160.0,93.75,10.307764064045248
2024-12-08,115.0,Carrots,Matale,95.0,105.0,95.0,180.0,102.5,9.574271077564564
2024-12-15,140.0,Carrots,Matale,115.0,95.0,105.0,175.0,113.75,19.3110503770947
2024-12-22,140.0,Carrots,Matale,140.0,115.0,95.0,160.0,122.5,21.794494717703884
2024-12-29,120.0,Carrots,Matale,140.0,140.0,115.0,145.0,128.75,13.149778198383778
2025-01-05,152.5,Carrots,Matale,120.0,140.0,140.0,90.0,138.125,13.443554837418905
2025-01-12,185.0,Carrots,Matale,152.5,120.0,140.0,85.0,149.375,27.262229671593065
2025-01-19,185.0,Carrots,Matale,185.0,152.5,120.0,80.0,160.625,31.11638100208135
2025-01-26,205.0,Carrots,Matale,185.0,185.0,152.5,80.0,181.875,21.73466892624215
2025-02-02,250.0,Carrots,Matale,205.0,185.0,185.0,80.0,206.25,30.652623596249576
2025-02-09,365.0,Carrots,Matale,250.0,205.0,185.0,80.0,251.25,80.55795015598
2025-02-16,540.0,Carrots,Matale,365.0,250.0,205.0,95.0,340.0,149.38763893531046
2025-02-23,540.0,Carrots,Matale,540.0,365.0,250.0,105.0,423.75,142.20730173470943
2025-03-02,750.0,Carrots,Matale,540.0,540.0,365.0,95.0,548.75,157.50000000000006
2025-03-09,675.0,Carrots,Matale,750.0,540.0,540.0,115.0,626.25,104.19332992087362
2025-03-16,650.0,Carrots,Matale,675.0,750.0,540.0,140.0,653.75,86.92669325356866
2025-03-23,600.0,Carrots,Matale,650.0,675.0,750.0,140.0,668.75,62.50000000000016
2025-03-30,600.0,Carrots,Matale,600.0,650.0,675.0,120.0,631.25,37.50000000000025
2025-04-06,525.0,Carrots,Matale,600.0,600.0,650.0,152.5,593.75,51.53882032022092
2025-04-13,340.0,Carrots,Matale,525.0,600.0,600.0,185.0,516.25,122.70391191808034
2025-04-20,320.0,Carrots,Matale,340.0,525.0,600.0,185.0,446.25,137.92358995714505
2025-04-27,300.0,Carrots,Matale,320.0,340.0,525.0,205.0,371.25,103.7926619114602
2025-05-04,425.0,Carrots,Matale,300.0,320.0,340.0,250.0,346.25,54.98105734402242
2025-05-11,725.0,Carrots,Matale,425.0,300.0,320.0,365.0,442.5,196.15045245933035
2025-05-18,800.0,Carrots,Matale,725.0,425.0,300.0,540.0,562.5,238.48480035423646
